County,City,Model Year,Make,Model,Electric Range,Legislative District,Electric Utility,Electric Vehicle Type_Battery Electric Vehicle (BEV),Electric Vehicle Type_Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle (CAFV) Eligibility_Clean Alternative Fuel Vehicle Eligible,Clean Alternative Fuel Vehicle (CAFV) Eligibility_Eligibility unknown as battery range has not been researched,Clean Alternative Fuel Vehicle (CAFV) Eligibility_Not eligible due to low battery range,Cluster
118,632,0.75,40,107,0.7893175074183977,0.5208333333333333,74,True,False,True,False,False,1
214,750,0.8571428571428612,20,158,0.0949554896142433,0.1041666666666666,62,False,True,True,False,False,0
116,389,0.8571428571428612,13,111,0.0,0.9583333333333331,75,True,False,False,True,False,0
116,715,0.8571428571428612,45,181,0.0,0.7291666666666666,58,True,False,False,True,False,0
211,411,0.9285714285714306,17,101,0.0,0.8958333333333333,74,True,False,False,True,False,0
209,17,0.5357142857142918,5,87,0.2136498516320474,0.8124999999999999,63,False,True,True,False,False,0
176,305,0.8214285714285694,45,31,0.0,0.5208333333333333,19,True,False,False,True,False,0
116,395,0.9285714285714306,42,140,0.1246290801186943,0.9791666666666666,75,False,True,True,False,False,0
46,825,0.6785714285714306,16,35,0.1394658753709199,1.0,37,False,True,True,False,False,0
21,666,0.7857142857142918,40,108,0.0,0.1458333333333333,12,True,False,False,True,False,0
116,217,0.8214285714285694,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,715,0.8928571428571388,17,95,0.0,0.7291666666666666,58,True,False,False,True,False,0
46,667,0.9285714285714306,40,107,0.0,0.3541666666666667,37,True,False,False,True,False,0
176,817,0.6785714285714306,40,107,0.6379821958456974,0.5624999999999999,19,True,False,True,False,False,1
116,374,0.5714285714285694,40,108,0.6172106824925816,0.0833333333333333,75,True,False,True,False,False,1
209,718,0.8928571428571388,2,129,0.0,0.8124999999999999,74,True,False,False,True,False,0
116,715,0.9285714285714306,5,89,0.0,0.7291666666666666,58,True,False,False,True,False,0
176,305,0.8571428571428612,36,134,0.0,0.5208333333333333,19,True,False,False,True,False,0
116,715,0.6071428571428612,2,10,0.0474777448071216,0.7291666666666666,58,False,True,False,False,True,0
246,72,0.8214285714285694,20,60,0.0,0.8541666666666666,54,True,False,False,True,False,0
116,116,0.8928571428571388,17,169,0.0979228486646884,0.0833333333333333,75,False,True,True,False,False,0
176,223,0.5714285714285694,5,91,0.0415430267062314,0.6249999999999999,75,False,True,False,False,True,0
46,825,0.8928571428571388,20,60,0.0,1.0,37,True,False,False,True,False,0
118,632,0.8571428571428612,40,110,0.0,0.5208333333333333,74,True,False,False,True,False,0
116,395,0.8571428571428612,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
246,58,0.8571428571428612,8,25,0.0,0.8541666666666666,76,True,False,False,True,False,0
116,389,0.75,40,110,0.8635014836795253,0.6666666666666666,75,True,False,True,False,False,1
116,57,0.8571428571428612,40,107,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,715,0.8214285714285694,40,110,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,659,0.5714285714285694,5,87,0.2136498516320474,0.9166666666666666,75,False,True,True,False,False,0
229,889,0.7857142857142918,19,178,0.0623145400593471,0.0208333333333333,74,False,True,False,False,True,0
211,458,0.9285714285714306,40,110,0.0,0.6458333333333333,74,True,False,False,True,False,0
176,94,0.8928571428571388,40,43,0.0,0.6249999999999999,75,True,False,False,True,False,0
116,659,0.7857142857142918,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
120,868,0.8571428571428612,40,110,0.0,0.2708333333333333,44,True,False,False,True,False,0
116,715,0.9642857142857082,45,182,0.1038575667655786,0.9375,58,False,True,True,False,False,0
138,725,0.9285714285714306,27,42,0.0771513353115727,0.7083333333333333,21,False,True,False,False,True,0
214,750,0.75,40,107,0.9554896142433236,0.1041666666666666,2,True,False,True,False,False,1
46,825,0.8214285714285694,32,102,0.0,1.0,37,True,False,False,True,False,0
211,77,0.8928571428571388,17,95,0.0,0.0,74,True,False,False,True,False,0
211,737,0.8928571428571388,36,134,0.0,0.0,74,True,False,False,True,False,0
116,244,0.7857142857142918,8,25,0.0,0.6249999999999999,75,True,False,False,True,False,0
21,388,0.6785714285714306,40,107,0.6379821958456974,0.1458333333333333,34,True,False,True,False,False,1
116,715,0.9642857142857082,40,110,0.0,0.7499999999999999,58,True,False,False,True,False,0
176,779,0.9642857142857082,36,134,0.0,0.5416666666666666,19,True,False,False,True,False,0
46,825,0.8571428571428612,13,111,0.0,0.3333333333333333,37,True,False,False,True,False,0
176,779,0.9285714285714306,20,113,0.0979228486646884,0.5416666666666666,19,False,True,True,False,False,0
116,715,0.8571428571428612,40,110,0.0,0.9375,58,True,False,False,True,False,0
116,715,0.6785714285714306,42,125,0.0741839762611276,0.6874999999999999,58,False,True,False,False,True,0
176,76,0.75,40,109,0.8575667655786351,0.6249999999999999,75,True,False,True,False,False,1
118,39,0.8214285714285694,40,110,0.0,0.4583333333333333,74,True,False,False,True,False,0
246,58,0.8928571428571388,20,61,0.0,0.8124999999999999,76,True,False,False,True,False,0
229,579,0.7857142857142918,2,131,0.0534124629080118,0.4375,74,False,True,False,False,True,0
176,266,0.7857142857142918,19,178,0.0623145400593471,0.5624999999999999,19,False,True,False,False,True,0
46,825,0.8571428571428612,40,110,0.0,1.0,37,True,False,False,True,False,0
211,737,0.9285714285714306,8,57,0.0,0.8958333333333333,74,True,False,False,True,False,0
46,667,0.8571428571428612,20,60,0.0,0.3541666666666667,37,True,False,False,True,False,0
116,715,0.8928571428571388,32,102,0.0,0.9375,58,True,False,False,True,False,0
116,715,0.9285714285714306,40,107,0.0,0.6874999999999999,58,True,False,False,True,False,0
211,224,0.8928571428571388,16,126,0.0,0.6458333333333333,74,True,False,False,True,False,0
116,715,0.9285714285714306,28,74,0.1602373887240356,0.7499999999999999,58,False,True,True,False,False,0
118,39,0.6428571428571388,40,108,0.6231454005934718,0.4583333333333333,74,True,False,True,False,False,1
116,662,0.7857142857142918,40,110,0.0,0.2083333333333333,75,True,False,False,True,False,0
116,387,0.9285714285714306,19,178,0.0623145400593471,0.9375,75,False,True,False,False,True,0
116,715,0.8928571428571388,40,110,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,659,0.8928571428571388,27,42,0.0771513353115727,0.9791666666666666,75,False,True,False,False,True,0
116,715,0.75,29,81,0.0,0.7291666666666666,58,True,False,False,True,False,0
138,725,0.8214285714285694,40,110,0.0,0.7083333333333333,22,True,False,False,True,False,0
229,579,0.8928571428571388,45,182,0.1038575667655786,0.7083333333333333,74,False,True,True,False,False,0
116,715,0.8571428571428612,17,152,0.0890207715133531,0.6874999999999999,58,False,True,True,False,False,0
211,458,0.8928571428571388,17,95,0.0,0.6458333333333333,74,True,False,False,True,False,0
176,772,0.8214285714285694,40,107,0.0,0.6249999999999999,75,True,False,False,True,False,0
108,419,0.8214285714285694,20,113,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,715,0.9285714285714306,17,97,0.0,0.8749999999999999,58,True,False,False,True,False,0
116,387,0.9285714285714306,7,118,0.0,0.9375,75,True,False,False,True,False,0
116,57,0.8214285714285694,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
211,458,0.8928571428571388,16,126,0.0,0.4166666666666667,74,True,False,False,True,False,0
40,429,0.8571428571428612,44,93,0.0,0.2291666666666666,68,True,False,False,True,False,0
199,292,0.8214285714285694,5,99,0.0,0.8124999999999999,26,True,False,False,True,False,0
176,648,0.8928571428571388,19,178,0.0623145400593471,0.4999999999999999,75,False,True,False,False,True,0
209,17,0.75,9,120,0.0949554896142433,0.8124999999999999,74,False,True,True,False,False,0
176,305,0.9285714285714306,16,126,0.0,0.5208333333333333,19,True,False,False,True,False,0
116,659,0.9642857142857082,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.8571428571428612,40,110,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,395,0.9285714285714306,13,111,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,57,0.5714285714285694,11,1,0.258160237388724,0.8333333333333333,75,True,False,True,False,False,0
21,388,0.8214285714285694,40,110,0.0,0.1458333333333333,34,True,False,False,True,False,0
211,77,0.8928571428571388,40,110,0.0,0.0,74,True,False,False,True,False,0
116,36,0.8214285714285694,40,108,0.0,0.9583333333333331,75,True,False,False,True,False,0
211,411,0.8928571428571388,5,89,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,659,0.8571428571428612,44,93,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,715,0.8214285714285694,44,93,0.0,0.8749999999999999,58,True,False,False,True,False,0
110,629,0.7857142857142918,13,111,0.0,0.4791666666666667,49,True,False,False,True,False,0
116,659,0.8928571428571388,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,395,0.9285714285714306,17,95,0.0,0.0,75,True,False,False,True,False,0
46,825,0.75,40,107,0.9554896142433236,0.3333333333333333,37,True,False,True,False,False,1
21,666,0.6785714285714306,45,151,0.0623145400593471,0.1458333333333333,12,False,True,False,False,True,0
45,627,0.7142857142857082,8,25,0.7062314540059348,0.4791666666666667,11,True,False,True,False,False,1
116,387,0.9285714285714306,45,62,0.0,0.9375,75,True,False,False,True,False,0
46,825,0.7857142857142918,40,107,0.0,0.3541666666666667,37,True,False,False,True,False,0
116,543,0.8928571428571388,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
199,292,0.3214285714285694,40,143,0.0,0.8124999999999999,26,True,False,False,True,False,0
116,726,0.8928571428571388,1,166,0.0979228486646884,0.6458333333333333,58,False,True,True,False,False,0
116,659,0.9642857142857082,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
46,825,0.9285714285714306,19,178,0.0623145400593471,0.3333333333333333,37,False,True,False,False,True,0
116,57,0.8928571428571388,45,182,0.1038575667655786,0.8333333333333333,75,False,True,True,False,False,0
46,825,0.7857142857142918,40,107,0.0,0.3333333333333333,37,True,False,False,True,False,0
116,715,0.9285714285714306,7,103,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,374,0.8571428571428612,40,107,0.0,0.0833333333333333,75,True,False,False,True,False,0
211,737,0.75,40,107,0.7893175074183977,0.7916666666666666,74,True,False,True,False,False,1
116,696,0.6785714285714306,40,107,0.6379821958456974,0.0833333333333333,75,True,False,True,False,False,1
229,579,0.8571428571428612,40,107,0.0,0.4375,74,True,False,False,True,False,0
46,111,0.7857142857142918,40,107,0.0,0.3541666666666667,37,True,False,False,True,False,0
211,478,0.8571428571428612,40,107,0.0,0.7916666666666666,74,True,False,False,True,False,0
116,36,0.8214285714285694,40,110,0.0,0.9583333333333331,75,True,False,False,True,False,0
116,101,0.8571428571428612,20,113,0.0979228486646884,0.6874999999999999,75,False,True,True,False,False,0
118,82,0.8928571428571388,36,49,0.0,0.7083333333333333,74,True,False,False,True,False,0
214,750,0.9642857142857082,40,110,0.0,0.1041666666666666,62,True,False,False,True,False,0
116,57,0.6785714285714306,16,35,0.1394658753709199,0.8333333333333333,75,False,True,True,False,False,0
116,827,0.8214285714285694,8,24,0.0,0.6874999999999999,75,True,False,False,True,False,0
116,715,0.9285714285714306,32,102,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,255,0.8928571428571388,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,659,0.8571428571428612,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
229,402,0.8928571428571388,40,110,0.0,0.4375,74,True,False,False,True,False,0
209,522,0.9285714285714306,29,38,0.0,0.8124999999999999,74,True,False,False,True,False,0
116,715,0.7857142857142918,40,107,0.0,0.9375,58,True,False,False,True,False,0
211,77,0.8571428571428612,40,107,0.0,0.0,74,True,False,False,True,False,0
116,395,0.8571428571428612,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,471,0.8571428571428612,36,49,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,715,0.9285714285714306,45,65,0.0,0.7291666666666666,58,True,False,False,True,False,0
116,806,0.8571428571428612,17,101,0.0,0.2083333333333333,75,True,False,False,True,False,0
246,58,0.6785714285714306,40,107,0.6379821958456974,0.8124999999999999,76,True,False,True,False,False,1
229,788,0.7857142857142918,42,140,0.1246290801186943,0.3958333333333333,74,False,True,True,False,False,0
116,71,0.7857142857142918,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
211,77,0.6785714285714306,45,183,0.0563798219584569,0.0,74,False,True,False,False,True,0
116,696,0.8214285714285694,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,659,0.8571428571428612,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,715,0.8928571428571388,19,178,0.0623145400593471,0.6874999999999999,58,False,True,False,False,True,0
116,662,0.9285714285714306,27,42,0.0771513353115727,0.2083333333333333,75,False,True,False,False,True,0
211,250,0.8928571428571388,40,110,0.0,0.4166666666666667,74,True,False,False,True,False,0
211,224,0.7857142857142918,42,140,0.1246290801186943,0.4166666666666667,74,False,True,True,False,False,0
116,659,0.8571428571428612,42,140,0.1246290801186943,0.9791666666666666,75,False,True,True,False,False,0
176,305,0.6785714285714306,16,35,0.1394658753709199,0.5208333333333333,19,False,True,True,False,False,0
176,648,0.8928571428571388,20,60,0.0,0.6249999999999999,75,True,False,False,True,False,0
116,715,0.6785714285714306,40,107,0.6379821958456974,0.7499999999999999,58,True,False,True,False,False,1
108,565,0.8214285714285694,32,102,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,715,0.9642857142857082,36,135,0.0,0.7291666666666666,58,True,False,False,True,False,0
118,637,0.5357142857142918,8,175,0.1127596439169139,0.4583333333333333,74,False,True,True,False,False,0
46,825,0.8571428571428612,40,107,0.0,0.3333333333333333,37,True,False,False,True,False,0
116,395,0.7857142857142918,45,181,0.0,0.0,75,True,False,False,True,False,0
246,264,0.8928571428571388,42,28,0.0,0.8541666666666666,76,True,False,False,True,False,0
116,715,0.7857142857142918,42,140,0.1246290801186943,0.9375,58,False,True,True,False,False,0
46,851,0.9642857142857082,36,134,0.0,0.3541666666666667,37,True,False,False,True,False,0
46,851,0.8928571428571388,39,156,0.0,0.3541666666666667,29,True,False,False,True,False,0
246,58,0.8928571428571388,32,102,0.0,0.8124999999999999,76,True,False,False,True,False,0
116,217,0.8571428571428612,13,66,0.0,0.9166666666666666,75,True,False,False,True,False,0
176,772,0.9285714285714306,39,156,0.0,0.6249999999999999,75,True,False,False,True,False,0
246,264,0.8571428571428612,5,0,0.0652818991097922,0.8541666666666666,76,False,True,False,False,True,0
116,715,0.75,40,107,0.9554896142433236,0.9375,58,True,False,True,False,False,1
116,659,0.8214285714285694,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
176,305,0.8928571428571388,8,22,0.0,0.5208333333333333,19,True,False,False,True,False,0
116,659,0.6428571428571388,13,30,0.059347181008902,0.9791666666666666,75,False,True,False,False,True,0
116,726,0.8928571428571388,23,145,0.1097922848664688,0.6458333333333333,58,False,True,True,False,False,0
46,825,0.9285714285714306,40,110,0.0,1.0,37,True,False,False,True,False,0
81,611,0.8214285714285694,8,24,0.0,0.3125,40,True,False,False,True,False,0
229,579,0.6428571428571388,8,25,0.7062314540059348,0.4375,74,True,False,True,False,False,1
176,747,0.7857142857142918,24,19,0.0623145400593471,0.0208333333333333,19,False,True,False,False,True,0
21,666,0.8928571428571388,40,110,0.0,0.1458333333333333,12,True,False,False,True,False,0
116,659,0.8571428571428612,40,107,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.7857142857142918,40,107,0.0,0.7291666666666666,58,True,False,False,True,False,0
46,825,0.8214285714285694,42,140,0.1246290801186943,1.0,37,False,True,True,False,False,0
168,587,0.8214285714285694,40,110,0.0,0.6458333333333333,64,True,False,False,True,False,0
116,57,0.9285714285714306,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,57,0.9285714285714306,45,182,0.1038575667655786,0.9791666666666666,75,False,True,True,False,False,0
176,648,0.9285714285714306,40,107,0.0,0.4999999999999999,75,True,False,False,True,False,0
116,262,0.8571428571428612,40,109,0.0,0.6041666666666666,75,True,False,False,True,False,0
46,111,0.8928571428571388,17,95,0.0,0.3541666666666667,37,True,False,False,True,False,0
214,750,0.8214285714285694,8,25,0.0,0.0416666666666666,62,True,False,False,True,False,0
116,882,0.8571428571428612,13,66,0.0,0.9166666666666666,75,True,False,False,True,False,0
46,825,0.8571428571428612,40,107,0.0,0.3333333333333333,37,True,False,False,True,False,0
46,825,0.6428571428571388,32,102,0.3175074183976261,0.3333333333333333,37,True,False,True,False,False,0
116,715,0.8571428571428612,40,110,0.0,0.9375,75,True,False,False,True,False,0
116,57,0.8571428571428612,32,17,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,255,0.7142857142857082,40,107,0.6528189910979229,0.0833333333333333,75,True,False,True,False,False,1
116,806,0.9642857142857082,40,110,0.0,0.2083333333333333,58,True,False,False,True,False,0
176,648,0.8928571428571388,32,17,0.0,0.4999999999999999,75,True,False,False,True,False,0
211,77,0.9285714285714306,45,62,0.0,0.0,74,True,False,False,True,False,0
116,715,0.9642857142857082,40,110,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,374,0.8928571428571388,40,107,0.0,0.8333333333333333,75,True,False,False,True,False,0
40,132,0.75,40,109,0.8575667655786351,0.2291666666666666,68,True,False,True,False,False,1
236,124,0.7142857142857082,40,109,0.8575667655786351,0.375,47,True,False,True,False,False,1
116,715,0.9285714285714306,34,32,0.086053412462908,0.9375,75,False,True,False,False,True,0
116,806,0.8571428571428612,8,24,0.0,0.2083333333333333,75,True,False,False,True,False,0
229,579,0.8928571428571388,8,57,0.0,0.4375,74,True,False,False,True,False,0
119,678,0.8571428571428612,40,107,0.0,0.2499999999999999,74,True,False,False,True,False,0
116,715,0.8214285714285694,13,111,0.0,0.7291666666666666,58,True,False,False,True,False,0
249,887,0.7857142857142918,40,110,0.0,0.2708333333333333,66,True,False,False,True,False,0
116,715,0.8571428571428612,13,111,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,662,0.8928571428571388,40,107,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,494,0.9285714285714306,22,136,0.172106824925816,0.8333333333333333,75,False,True,True,False,False,0
214,549,0.8928571428571388,13,66,0.0,0.1041666666666666,2,True,False,False,True,False,0
211,250,0.8928571428571388,40,110,0.0,0.7708333333333333,74,True,False,False,True,False,0
116,408,0.8571428571428612,14,79,0.0,0.9375,75,True,False,False,True,False,0
116,57,0.7857142857142918,32,102,0.0,0.9791666666666666,75,True,False,False,True,False,0
211,411,0.8928571428571388,40,110,0.0,0.8958333333333333,74,True,False,False,True,False,0
238,840,0.6785714285714306,9,120,0.0979228486646884,0.3125,66,False,True,True,False,False,0
46,667,0.7857142857142918,40,110,0.0,0.3541666666666667,37,True,False,False,True,False,0
176,779,0.8928571428571388,20,60,0.0,0.5833333333333333,19,True,False,False,True,False,0
211,77,0.8571428571428612,40,110,0.0,0.4166666666666667,74,True,False,False,True,False,0
116,715,0.8571428571428612,8,25,0.0,0.9375,75,True,False,False,True,False,0
209,522,0.8214285714285694,40,110,0.0,0.8124999999999999,74,True,False,False,True,False,0
116,715,0.7857142857142918,40,110,0.0,0.7291666666666666,58,True,False,False,True,False,0
118,632,0.8571428571428612,17,101,0.0,0.5208333333333333,74,True,False,False,True,False,0
229,402,0.8214285714285694,19,77,0.0741839762611276,0.4375,74,False,True,False,False,True,0
116,726,0.8214285714285694,40,110,0.0,0.6458333333333333,58,True,False,False,True,False,0
238,840,0.8214285714285694,36,135,0.0,0.3125,66,True,False,False,True,False,0
211,501,0.9642857142857082,40,110,0.0,0.8958333333333333,74,True,False,False,True,False,0
118,337,0.8571428571428612,40,109,0.0,0.4583333333333333,74,True,False,False,True,False,0
46,45,0.8571428571428612,19,178,0.0623145400593471,0.3541666666666667,37,False,True,False,False,True,0
116,101,0.5357142857142918,40,108,0.6172106824925816,0.6666666666666666,58,True,False,True,False,False,1
116,395,0.9285714285714306,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,715,0.9642857142857082,42,27,0.0,0.2083333333333333,58,True,False,False,True,False,0
116,726,0.6785714285714306,45,182,0.0504451038575667,0.6458333333333333,58,False,True,False,False,True,0
88,516,0.8571428571428612,8,24,0.0,0.375,41,True,False,False,True,False,0
116,395,0.5357142857142918,32,102,0.2492581602373887,0.9791666666666666,75,True,False,True,False,False,0
116,57,0.8928571428571388,19,178,0.0623145400593471,0.8333333333333333,75,False,True,False,False,True,0
211,478,0.8928571428571388,40,110,0.0,0.7708333333333333,74,True,False,False,True,False,0
116,806,0.8571428571428612,39,156,0.0,0.2083333333333333,75,True,False,False,True,False,0
214,751,0.8214285714285694,36,135,0.0,0.0625,53,True,False,False,True,False,0
116,494,0.7142857142857082,40,107,0.6528189910979229,0.8333333333333333,75,True,False,True,False,False,1
116,715,0.8571428571428612,45,31,0.0,0.8749999999999999,58,True,False,False,True,False,0
138,356,0.8571428571428612,5,88,0.0,0.7083333333333333,21,True,False,False,True,False,0
116,696,0.8571428571428612,40,107,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,659,0.8928571428571388,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
176,305,0.8928571428571388,40,43,0.0,0.5208333333333333,19,True,False,False,True,False,0
126,131,0.8571428571428612,13,66,0.0,0.375,20,True,False,False,True,False,0
211,411,0.8571428571428612,20,162,0.1008902077151335,0.8958333333333333,74,False,True,True,False,False,0
116,57,0.8928571428571388,40,109,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,882,0.6428571428571388,40,109,0.5934718100890208,0.9166666666666666,75,True,False,True,False,False,1
211,527,0.9642857142857082,40,110,0.0,0.4166666666666667,74,True,False,False,True,False,0
116,395,0.8571428571428612,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.8928571428571388,40,107,0.0,0.9375,58,True,False,False,True,False,0
116,77,0.8928571428571388,2,47,0.0,0.0,75,True,False,False,True,False,0
116,389,0.9285714285714306,28,74,0.1602373887240356,0.6666666666666666,75,False,True,True,False,False,0
116,715,0.9285714285714306,20,158,0.0890207715133531,0.7291666666666666,58,False,True,True,False,False,0
116,715,0.8571428571428612,32,102,0.0,0.9375,58,True,False,False,True,False,0
229,579,0.8928571428571388,44,93,0.0,0.4375,74,True,False,False,True,False,0
138,317,0.8214285714285694,20,113,0.0,0.7083333333333333,22,True,False,False,True,False,0
46,825,0.8928571428571388,42,140,0.1246290801186943,1.0,37,False,True,True,False,False,0
116,494,0.8214285714285694,5,88,0.0,0.8333333333333333,75,True,False,False,True,False,0
46,667,0.8214285714285694,13,66,0.0,0.3541666666666667,37,True,False,False,True,False,0
56,801,0.8571428571428612,8,24,0.0,0.3958333333333333,38,True,False,False,True,False,0
56,386,0.6428571428571388,42,125,0.0741839762611276,0.3958333333333333,38,False,True,False,False,True,0
116,395,0.8214285714285694,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
211,316,0.5,32,102,0.2225519287833827,0.7916666666666666,31,True,False,True,False,False,0
176,779,0.5357142857142918,13,71,0.0563798219584569,0.5833333333333333,19,False,True,False,False,True,0
211,458,0.8571428571428612,40,110,0.0,0.4166666666666667,74,True,False,False,True,False,0
46,111,0.8928571428571388,40,108,0.0,0.2708333333333333,37,True,False,False,True,False,0
116,408,0.9642857142857082,40,110,0.0,0.9375,58,True,False,False,True,False,0
46,825,0.8928571428571388,20,61,0.0,0.3541666666666667,37,True,False,False,True,False,0
116,715,0.5,32,102,0.2225519287833827,0.7291666666666666,58,True,False,True,False,False,0
246,58,0.9285714285714306,2,131,0.0830860534124629,0.8541666666666666,76,False,True,False,False,True,0
116,715,0.8571428571428612,17,95,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,696,0.7142857142857082,40,107,0.6528189910979229,0.0833333333333333,75,True,False,True,False,False,1
116,57,0.8928571428571388,42,28,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,659,0.8928571428571388,5,88,0.0,0.9166666666666666,75,True,False,False,True,False,0
108,153,0.9285714285714306,42,28,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,715,0.8571428571428612,40,107,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,262,0.8571428571428612,17,95,0.0,0.6041666666666666,75,True,False,False,True,False,0
211,77,0.8214285714285694,36,134,0.0,0.0,74,True,False,False,True,False,0
116,395,0.8928571428571388,17,95,0.0,0.9166666666666666,75,True,False,False,True,False,0
211,250,0.8571428571428612,17,152,0.0890207715133531,0.7708333333333333,74,False,True,True,False,False,0
116,715,0.7857142857142918,45,182,0.0534124629080118,0.6874999999999999,58,False,True,False,False,True,0
116,696,0.8214285714285694,29,81,0.0,0.8333333333333333,75,True,False,False,True,False,0
176,312,0.6428571428571388,5,0,0.0415430267062314,0.0208333333333333,17,False,True,False,False,True,0
116,662,0.8928571428571388,40,110,0.0,0.2083333333333333,75,True,False,False,True,False,0
116,715,0.8928571428571388,17,95,0.0,0.7499999999999999,58,True,False,False,True,False,0
211,411,0.6428571428571388,8,25,0.7062314540059348,0.8958333333333333,74,True,False,True,False,False,1
116,715,0.8214285714285694,20,60,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,50,0.9285714285714306,28,54,0.0,0.8333333333333333,75,True,False,False,True,False,0
46,825,0.8571428571428612,17,95,0.0,1.0,37,True,False,False,True,False,0
229,579,0.9285714285714306,44,93,0.0,0.4375,74,True,False,False,True,False,0
118,82,0.8928571428571388,36,49,0.0,0.7083333333333333,74,True,False,False,True,False,0
176,648,0.8214285714285694,40,110,0.0,0.0208333333333333,19,True,False,False,True,False,0
108,565,0.7857142857142918,40,110,0.0,0.1874999999999999,74,True,False,False,True,False,0
199,292,0.9642857142857082,40,107,0.0,0.8124999999999999,26,True,False,False,True,False,0
118,82,0.5,8,175,0.1127596439169139,0.4583333333333333,74,False,True,True,False,False,0
118,82,0.8928571428571388,36,49,0.0,0.7083333333333333,74,True,False,False,True,False,0
176,829,0.6785714285714306,30,119,0.0652818991097922,0.5208333333333333,19,False,True,False,False,True,0
108,109,0.8571428571428612,36,134,0.0,0.1874999999999999,31,True,False,False,True,False,0
211,478,0.9285714285714306,19,176,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,389,0.8571428571428612,28,52,0.0,0.2083333333333333,75,True,False,False,True,False,0
116,57,0.9285714285714306,2,163,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,659,0.6785714285714306,40,108,0.7388724035608308,0.9166666666666666,75,True,False,True,False,False,1
116,57,0.8571428571428612,20,60,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,395,0.9285714285714306,13,111,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,662,0.6785714285714306,40,107,0.6379821958456974,0.2083333333333333,75,True,False,True,False,False,1
116,715,0.4642857142857082,32,102,0.2166172106824926,0.7291666666666666,58,True,False,True,False,False,0
211,250,0.8928571428571388,40,107,0.0,0.7708333333333333,74,True,False,False,True,False,0
176,305,0.8214285714285694,8,24,0.0,0.5208333333333333,19,True,False,False,True,False,0
116,715,0.8928571428571388,40,107,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,715,0.7142857142857082,2,46,0.6053412462908012,0.9375,58,True,False,True,False,False,1
116,57,0.6428571428571388,20,159,0.2759643916913947,0.8333333333333333,75,True,False,True,False,False,0
46,45,0.8571428571428612,19,77,0.0741839762611276,0.3541666666666667,37,False,True,False,False,True,0
116,659,0.8571428571428612,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
108,290,0.8928571428571388,5,89,0.0,0.1874999999999999,74,True,False,False,True,False,0
46,825,0.6785714285714306,40,107,0.6379821958456974,0.3333333333333333,37,True,False,True,False,False,1
116,659,0.8214285714285694,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
